,Username,Comment,Likes,Replies,Date,link
771,              titanslayer            ,This is the game Risk on steroids,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=Ugy-mB4d8QS-I-64xG54AaABAg"" spellcheck=""false"">5 days ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
772,              Youssef Tamer            ,"Even when he seemed to claim victory, our plot armor is too strong, and we acquired the zoo regardless",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgzrpqMjYhdzNJ88jB54AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
773,              Westeford            ,53:08 What is the music playing in the background? It sounds familiar. Like from Ace Combat or something.,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=Ugx43SbFS6S96c1qz4d4AaABAg"" spellcheck=""false"">5 days ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
774,              Djarno VT            ,these edits are so amazing to watch,46,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgwHk-1JkW6ieSF8php4AaABAg"" spellcheck=""false"">2 months ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
775,              Edward            ,This is just straight up insanity.,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=Ugx-qNv3tJy-ZM4kkiV4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
776,              Erika Z            ,"...you ever wonder if Parkzer will get a client and then they'll just randomly in the middle of consultation, go 'Wait, are you Parkzer, the koala lawyer who tried to mate with a goldfish but couldn't because they were gay?'",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=Ugz4khxhssYPbUVCJ3B4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
777,              Joshua            ,4 for chat 1 for Douglas sorry man lol next time!!,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgxvkMrCVdrJ0qtLjpt4AaABAg"" spellcheck=""false"">6 days ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
778,              محمد مهدی محمدی            ,can't wait to see Warhammer 40k version one day,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=Ugzi8H1tzxt4N9-eUNp4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
779,              Alexander Barilleaux            ,Chat is too powerful! XD,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgwqyoPU9GgpuldNDoJ4AaABAg"" spellcheck=""false"">8 days ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
780,              Pholidia            ,"Impressed by how climactic the final play was. In one move it gave a conclusion to the plot threads of the abomination offspring, the welcome sign, harambe and the general conquering of the animal kingdom. Couldn't have written it better myself.",22,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=Ugy2g4MKx331CmBbi_x4AaABAg"" spellcheck=""false"">2 months ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
781,              Dressed Bear            ,now you just need to go smaller like taking over an ant colony or something like that.,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgwL6NeKrjinCDf9n-p4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
782,"              Olivia Reilly, YouTube            ",Dude I need wiggly hose pipe shiver and Zoot Fa art NOW,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=Ugy508bBOwKu0zgowzx4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
783,              Lunastifalia Music            ,I'm sorry but these AI videos are nothing more than the cures for my depression.,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgxsVus7VEEPpngaI9R4AaABAg"" spellcheck=""false"">9 days ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
784,              Utube is karen            ,"""Teach monkeys how to pop bloons""

The fact that it's spelled ""bloons"" here confirms the fact that ""monkeys popping bloons"" is a reference to the video game series Bloons, where monkeys pop balloons spelled as ""bloons"".",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgyAcoKvmRTLxsIrwYN4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
785,              smeL            ,"I wanna try to do this with my friends, any chat bots in particular I should use or does any work (preferably free of charge)",0,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgwJVqDs544Ev9TQ4iF4AaABAg"" spellcheck=""false"">9 days ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
786,              Stekarkay trio            ,"I can just imagine the polar bears or the parrots just siting around and being bored and someone says ""I wonder what's going on in the rest of the zoo"" and another one looks and just sees the hairy giraffes, the alpacas holding guns, a goldfish breeding with a sign or anything and just saying ""do you really want to know""",21,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=Ugw2_wAhOYPL551Kkwl4AaABAg"" spellcheck=""false"">2 months ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
787,              Drew Sams            ,This is the first ai invasion where chat doesn't elect a pope. They lost. Coincidence? I think not!,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgxaZULqMl54nDWGENt4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
788,              Redhollow Music            ,So the Welcome Sign really was clutch in the end.,0,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgzpWyVefrSx5bRzG2N4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
789,              that_kid nobody_notices            ,Precious the alpaca uses she/her and has a peen? Trans Precious??  that should be extra point immediately! You go precious!,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgwBIv5UsrIn-qBi4A14AaABAg"" spellcheck=""false"">9 days ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
790,              Finn Truman            ,"The AI is always interested in helping its own story. It doesn't matter what Doug types, the next line the AI generates is almost always ""But/Unfortunately, that didn't work lol""",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgyMcNSCw2inPNabCdR4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
791,              YT only likes whyt peeple            ,"Chat was right, the Welcome sign was the Key",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=Ugx7knNSfL5NLK8RKhF4AaABAg"" spellcheck=""false"">10 days ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
792,              Insomniac Nerd            ,JUST what I needed to top off the end of 2022. Thank you DougDoug.,20,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=Ugy-Cbv93zqjDxt7PXZ4AaABAg"" spellcheck=""false"">2 months ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
793,              Blue Phoenix99            ,"Yo DougDoug! I have an idea for ya. Try to beat Skyrim, but every door you open the first time you get a random item. You also cannot buy items, or loot from bodies or chests. Good luck!",0,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=Ugw9a_rS4xBz3jlqayN4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
794,              Monkeywrench            ,"I dearly wish to watch DougDoug play Skyrim with the mod that replaces all the dragonborn's dialogue with uwu speak and have him play through the main quest, having to read out all his selected dialogue on stream.",0,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgxcV2aHSgXI7r2BrnN4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
795,              Mlpfanboy            ,1:10 rigged!!!,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=Ugy2gKo7DtorOE_aCNR4AaABAg"" spellcheck=""false"">10 days ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
796,              Luna Missluna            ,I love this colony war thing If you can can you make More this kind vids,0,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgxnPpeNV8M06cZHlZR4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
797,              YT only likes whyt peeple            ,"I think the Fish Bears are the Hair Giraffes babies, secretly",0,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgxXFQSxUOfsQpb4-jJ4AaABAg"" spellcheck=""false"">10 days ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
798,              SWISS1337            ,"This is by far my favourite series on YouTube, AI takeover is the absolute best. Also is bloons an American way to spell balloons? Or just a joke...",20,5,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgxMcWCQF6bB9CWZGuN4AaABAg"" spellcheck=""false"">2 months ago (edited)</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
799,              StariingDown            ,Doug didn't consider the absolute insanity of animal people - he's lucky that the sagittal crest debacle is the closest he'll get to this iceberg,0,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=Ugz12fTJUjxCW_ySCIR4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
800,              Kris the Lemur            ,Someone needs to animate these,0,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgwK1YcXwOEVdRE96sp4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
801,              Hyper            ,Pregnant gay goldfish,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgzYm7mE0cA-mbfgBJV4AaABAg"" spellcheck=""false"">11 days ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
802,              Robosquirrel            ,OMG DougDoug I’m laughing so much! Thank you for this!!!!!,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgwqhZ5m9Dz6rzzWKdZ4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
803,              Joseph_stuffz            ,OMG THIS IS WHERE BLOONS TD FRANSHISE STARTED,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgymsC9jI-DN9t2o3Y14AaABAg"" spellcheck=""false"">11 days ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
804,              Jack D            ,"I found the dumpster sound 
It's every time the wheel stops spinning 

The content for this is that he and his editors hid a dumpster sound effect in every one of his vids after September  18th",39,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgzZG0lXNSCm-o8iALV4AaABAg"" spellcheck=""false"">2 months ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
805,              Jerald likes cats            ,what if they do something were doug in defending his kingdom while twitch chat invades it and doug wins if he successfullys defends his kingdom,0,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgwsY-nf2gSmJv3p39R4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
806,              HexenVexen            ,"Man, your editor reallly loves Xenoblade",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgyZ-wuKFLZZ48YGG_94AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
807,              GMAnimates            ,34:28 “better call parkzer”,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgyRV_LSlrBkX_OAYoJ4AaABAg"" spellcheck=""false"">11 days ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
808,              Ishould Findagoodname            ,Convincing the rats to touch Harambe’s bananas has such strong religious parallels that I’m convinced this video is a portent.,0,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgyAAzMpQBP0lmHh1f94AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
809,              Termion            ,did no one know the fish eggs are used in sushi?,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgyRBI8AaBZ4l3B7P5R4AaABAg"" spellcheck=""false"">12 days ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
810,              caw-caw-robinjay            ,"as a woman with a small penis, im glad to see myself represented.",78,3,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgzMw8bXFRmwaBEIM9p4AaABAg"" spellcheck=""false"">2 months ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
811,              StunTzu            ,Twitch chat fights against AI in chess / A crew vs Z crew in chess,0,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=Ugzz0F9XrhNcDMtuqNJ4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
812,              I'm a ghost            ,I’d count the ending as a win for Doug! He did say it was a funny bonus thing. Also the Parkzer and the goldfish thing was hilarious. ,0,2,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgxpruRNI13NcbDTqOd4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
813,              LucidTyrant            ,"I move to support the ""impregnation by proxy"" because the fishbears would not have been born had Parkzer not eaten the fish eggs prior.",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgxEg_NseUprmXJR2vN4AaABAg"" spellcheck=""false"">2 weeks ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
814,              Emmanuel Narayanan            ,Would like to see subnautica explain Rd by food,0,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgyFbaXEm7ywTgo5oOl4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
815,              PleasantDashi             ,Gross flag,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgwkgyHFhFzJFeLys2N4AaABAg"" spellcheck=""false"">2 weeks ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
816,              Blank            ,"I love how Twitch chat has basically owned USA, Europe, And the entire solar system
And Doug owns a zoo",19,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgxvM6LxSe0JhcR7Uph4AaABAg"" spellcheck=""false"">2 months ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
817,              Duel Force            ,"Doug you should do a stream where you are a beekeeper and twitch chat are the bees
whenever they type in chat three promps can be activated every 5 minutes per person.
1: Sting; plays some annoying noise but blocks them from chatting for 2 hours
2: GATHER; collects pollen (a resource)
3: Breed; costs some pollen (like 100) and unblocks one person from typing

you can convert 10 pollen to 1 honey

Your job is to collect above a certain amount of honey, their job is to have above a certain amount of bees and pollen before the stream ends

pretty much you have to convince chat to not kill off the entire colony before 30 minutes have past so you can steal from them",0,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgyHm00HjiE6KNYiYM14AaABAg"" spellcheck=""false"">1 month ago (edited)</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
818,              Valeatrah Lyn            ,I am 3.5 minutes in and already in physical pain from laughing so hard. 10/10,0,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgwLu1F3oj7uSQguKL14AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
819,              Joona Seppänen            ,We win,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgzQDK9pmr7YZriGt8J4AaABAg"" spellcheck=""false"">2 weeks ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
820,              Just A Microwave            ,This is unironically a really good board game and looks like fun to play. Plus the ai generated stories and random modifiers adds tons of replay value.,0,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgyzZMriMsBV0MOlaPF4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
821,              Ryan Stender            ,This is literally D&D,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=Ugya2loVIlpkIoTNAYd4AaABAg"" spellcheck=""false"">2 weeks ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
822,              Emerald giss            ,Doug just had to press his luck at the end and lose everything.,19,2,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgwxpqlUgzoJjb6qEWx4AaABAg"" spellcheck=""false"">2 months ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
823,              Jonas Nielsen            ,I love this kinda videos where its you against chat ,0,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=Ugx6EIcFFLVWmDIMdQJ4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
824,              Big Chungu            ,"Chat won Europe, America, the solar system, and doug won... A zoo.",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=Ugz8fPdsiw5iJzieD3R4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
825,              Frog Frog            ,Chat won. They had the sagitus crest.,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=Ugxfq1xDFx4hkjDeQeZ4AaABAg"" spellcheck=""false"">2 weeks ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
826,              Lechonkthe Legod            ,How is it possible when Doug wins he still loses,0,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=Ugy2tLpYiee5YPT7uvZ4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
827,              Sebin George            ,when is the next game,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgyiQ9Vlnj2k5OgGhTd4AaABAg"" spellcheck=""false"">2 weeks ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
828,              Greggory Donnelly            ,"Thank you DougDoug the Twitch chat vs you is really entertaining. It combines the elements of your masterful storytelling and twitch chats characteristic to latch onto whatever is relevant to them currently. Plus competition. Plus chaotic third party ai doing it’s best to your prompts.

Side thought; Jocat also has lots of experience in DND story telling. I wonder what would happen if you guys collaborated with twitch chat. He could voice some of the other characters the third party AI creates. Potentially really immersive.",37,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgzfiPeGJllJOSH7IHF4AaABAg"" spellcheck=""false"">2 months ago (edited)</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
829,              Irish Potato            ,this is your best series with so much potential,0,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgwW5bL_zUOiHIlKkk54AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
830,              Jshx01            ,THESE VIDEOS ARE SO F-ING GREAT,0,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgxsYLQBxMjyB0y5DtV4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
831,              ToggyM            ,Doug should have tried to resurrect harambe,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgyqCLv3S3VPpfUkYjN4AaABAg"" spellcheck=""false"">2 weeks ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
832,              73MPL4R            ,I would love to see one of these where instead of Doug vs Chat it's A Crew vs Z Crew,0,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=Ugwf68YTfOIyGQfKYO94AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
833,              thomas verslycken            ,"Tfw the bonus takes away litherally the only win you have XD, i guess it's now on this 1 0-19 or on wins 4-0 because of the bonus, big bruh moment",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgwWwBAwu6bg4eupoKl4AaABAg"" spellcheck=""false"">2 weeks ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
834,              MouldyDorito            ,Parkzers character development from a professional lawyer that regained possession of his fish bear children to a crazed beast desperate for Harambe to touch his bananas is truly heartbreaking.,17,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgzHGvEF9OxGUoW09_t4AaABAg"" spellcheck=""false"">2 months ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
835,              The Goosling             ,"please, i dont care how much money it takes you must get parkzer legally recognized as a koala",0,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=Ugy8g_tynxWywrjNN-p4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
836,              Aqualee 7            ,"If you ever do another Doug vs Chat AI video, I recommend maybe a college/university? You could use different buildings or areas (i.e. Math, Theatre, Football Field) and have different cliques located around the campus such as: jocks, goths, nerds, teachers, etc. Each building, area, or clique to join your side equals one point and such. Plus you'd get to throw your own DougDoug twist upon the idea!",0,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=Ugxn7zKkyRZjCxPyku54AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
837,              NITE CALEB            ,Doug hated chat lol,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=UgxjgNqJiMHI1rrbfTR4AaABAg"" spellcheck=""false"">2 weeks ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
838,              Oracle            ,"10:30 are we gunna ignore the fact Harambe tried to hire Parkzer cuz he thought he would get shot, yet Parkzer the one that shot him. ",0,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=Ugxq1DGLIa7rHzhfX954AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
839,              Tiger Lover 285            ,"Just imagine being out in public, and you just see some guy on the phone saying “Wait, wait, is it like, and actual banana? Or are you just telling me to go tell them to go touch Harambe’s penis?”",0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=Ugze_6pXaPWLGRNganx4AaABAg"" spellcheck=""false"">2 weeks ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
840,              Firestar4041            ,"I feel like these challenges are slowly turning into; ""How can we make Parkzer feel like hes going insane today?""",16,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=Ugwr0MMdykCYrmlQUYt4AaABAg"" spellcheck=""false"">2 months ago (edited)</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
841,              Lore Lorelenzi            ,"Idea:You and Chat try to invade the Internet with the help of an AI
Basically you two will chose a web program (like Google,Youtube,Twitter.4chan etc.) and go on your way to conquer the other ones. You can also research MEMES or games to add as a special resource. First to get to 12 points wins.
Also remember to bring Novel AI.Novel AI  is important.",0,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=3vDX8LhQalA&amp;lc=Ugz5DgTtSdhMzchbnFV4AaABAg"" spellcheck=""false"">1 month ago</a>",https://www.youtube.com/watch?v=3vDX8LhQalA
