,Username,Comment,Likes,Replies,Date,link
35,              @richardwhite3456            ,You are so right I wish the church that I go to would speak about the truthfully,5,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=oz2n-rQCWzI&amp;lc=UgwKh-2mvyuXfgvoqw14AaABAg"" spellcheck=""false"">2 weeks ago</a>",https://www.youtube.com/watch?v=oz2n-rQCWzI
36,              @alanprifogle3222            ,Thank you for your work. Appreciate you.,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=oz2n-rQCWzI&amp;lc=UgwEYp_jJmBDMLKyZvl4AaABAg"" spellcheck=""false"">11 days ago</a>",https://www.youtube.com/watch?v=oz2n-rQCWzI
37,              @samfredrick6663            ,"2Th 2:1  Now we beseech you, brethren, by the coming of our Lord Jesus Christ, and by our gathering together unto him, 
2Th 2:2  That ye be not soon shaken in mind, or be troubled, neither by spirit, nor by word, nor by letter as from us, as that the day of Christ is at hand. 
2Th 2:3  Let no man deceive you by any means: for that day shall not come, except there come a falling away first, and that man of sin be revealed, the son of perdition; 

Let no man deceive you that day will not arrive until the man of sin is revealed....simple and to the point from Paul.  No rapture until after the revealing of the man of sin.

Peace,
SF",9,6,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=oz2n-rQCWzI&amp;lc=Ugx0pqJl7OR1W8-D48t4AaABAg"" spellcheck=""false"">3 weeks ago</a>",https://www.youtube.com/watch?v=oz2n-rQCWzI
38,              @John3.16..            ,God bless you in Jesus Name!,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=oz2n-rQCWzI&amp;lc=Ugz9WxKcZJ0qzJedctx4AaABAg"" spellcheck=""false"">8 days ago</a>",https://www.youtube.com/watch?v=oz2n-rQCWzI
39,              @halfcrazyoldchristianredne895            ,"We have got to be in the last SECONDS. I can't believe every morning I wake and see what has happened overnight. I can't believe this keeps going on, and on, and on...",9,11,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=oz2n-rQCWzI&amp;lc=UgyUFDYNoIQSK45p9Td4AaABAg"" spellcheck=""false"">3 weeks ago</a>",https://www.youtube.com/watch?v=oz2n-rQCWzI
40,              @ineedjesus7411            ,"""Then Jesus said, “Come to me, all of you who are weary and carry heavy burdens, and I will give you rest."" Matthew 11:28",1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=oz2n-rQCWzI&amp;lc=Ugy6gsuL6ZKICvqRPv54AaABAg"" spellcheck=""false"">4 days ago</a>",https://www.youtube.com/watch?v=oz2n-rQCWzI
41,              @marybernstein6498            ,Great message!,3,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=oz2n-rQCWzI&amp;lc=UgxLMKh-eE8BzAfU7rJ4AaABAg"" spellcheck=""false"">2 weeks ago</a>",https://www.youtube.com/watch?v=oz2n-rQCWzI
42,              @pierregauthier6999            ,"there is only one AI, it is the Father, he is the only Authentic Intelligence",6,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=oz2n-rQCWzI&amp;lc=UgwKdI0JeWhVW5x1VqR4AaABAg"" spellcheck=""false"">2 weeks ago</a>",https://www.youtube.com/watch?v=oz2n-rQCWzI
43,              @precioussmyles            ,This man has just spoken my mind about artificial intelligence.,10,2,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=oz2n-rQCWzI&amp;lc=Ugxy9GW9Y7XnxKYzLQF4AaABAg"" spellcheck=""false"">11 days ago</a>",https://www.youtube.com/watch?v=oz2n-rQCWzI
44,              @sidomunculproducts            ,Artificial intelligence is a device of Satan to lead immortal souls to hell,21,15,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=oz2n-rQCWzI&amp;lc=UgwyO5SP4yE5r5EDFHB4AaABAg"" spellcheck=""false"">3 weeks ago</a>",https://www.youtube.com/watch?v=oz2n-rQCWzI
45,              @richardwhite3456            ,Just one more thing please never stop I pray for you and Bonnie you're wife thank you very much ,2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=oz2n-rQCWzI&amp;lc=Ugx8mtVMK78Qlsdfwz54AaABAg"" spellcheck=""false"">2 weeks ago</a>",https://www.youtube.com/watch?v=oz2n-rQCWzI
46,              @anthonyashley7050            ,I agree with everything he preached about.,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=oz2n-rQCWzI&amp;lc=UgxplQbkBRCqtb-rrJF4AaABAg"" spellcheck=""false"">3 days ago</a>",https://www.youtube.com/watch?v=oz2n-rQCWzI
47,              @faithoverfear1009            ,GEN 6... MIXING OF DNA... Aliens /Fallen Angels / AI / Transhuman... It's all so much to wrap your head around.,39,9,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=oz2n-rQCWzI&amp;lc=Ugy0ynXc1WgqU6uGC614AaABAg"" spellcheck=""false"">3 weeks ago</a>",https://www.youtube.com/watch?v=oz2n-rQCWzI
48,              @shawnkiesel5349            ,Don't forget about the blood of Christ and having faith about what it did for all of us.. Jesus is king...,2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=oz2n-rQCWzI&amp;lc=UgwPX3A1FmhGZN8iXAx4AaABAg"" spellcheck=""false"">10 days ago</a>",https://www.youtube.com/watch?v=oz2n-rQCWzI
49,              @jsensei402            ,"The title is incorrect, the title should be Satan uses the greatest artificial intelligence.",4,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=oz2n-rQCWzI&amp;lc=UgzBK4xguzWL5_eNfBN4AaABAg"" spellcheck=""false"">2 weeks ago</a>",https://www.youtube.com/watch?v=oz2n-rQCWzI
50,              @saltandpepper155            ,"This is sort of a mix of scripture, but I like to throw it around here and there: 
The fear of the LORD is the beginning of wisdom: and the knowledge of the Holy is understanding.
And fear not them which kill the body, but are not able to 
kill the soul: but rather fear him which is able to destroy both soul and body in hell.
For the Lord Himself will descend from heaven with a shout, with the archangel's voice, and with the trumpet of God, and the dead in Christ will rise first.",2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=oz2n-rQCWzI&amp;lc=UgzRVglGEankVW31AUR4AaABAg"" spellcheck=""false"">3 weeks ago</a>",https://www.youtube.com/watch?v=oz2n-rQCWzI
51,              @uhevnal7783            ,Our thoughts represent the greatest AI.,0,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=oz2n-rQCWzI&amp;lc=Ugw27MgPhamUBn3MwOt4AaABAg"" spellcheck=""false"">9 days ago</a>",https://www.youtube.com/watch?v=oz2n-rQCWzI
52,              @thegodofsilence5580            ,And yet AI only knows what we taught it,4,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=oz2n-rQCWzI&amp;lc=UgxqoUtKssWBnNTOyOt4AaABAg"" spellcheck=""false"">2 weeks ago</a>",https://www.youtube.com/watch?v=oz2n-rQCWzI
53,              @danielnorman8595            ,Certainly love hearing about the missionaries,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=oz2n-rQCWzI&amp;lc=Ugz9-5vnrdqb_c_zrLl4AaABAg"" spellcheck=""false"">3 weeks ago</a>",https://www.youtube.com/watch?v=oz2n-rQCWzI
54,              @carolweepers4003            ,Amen ,2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=oz2n-rQCWzI&amp;lc=UgzvlnqtXHlgca50AwF4AaABAg"" spellcheck=""false"">3 weeks ago</a>",https://www.youtube.com/watch?v=oz2n-rQCWzI
55,              @robynhefferan9561            ,Jonathan Livingston Seagull was a big favourite in our home. The album was the first we owned,1,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=oz2n-rQCWzI&amp;lc=UgznCZu10CZSZ2gw9294AaABAg"" spellcheck=""false"">3 weeks ago</a>",https://www.youtube.com/watch?v=oz2n-rQCWzI
56,              @loidapyle8238            ,"Thanks Dr.Barbett, may God bless",3,1,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=oz2n-rQCWzI&amp;lc=UgwEYoIwlgya87VJgBJ4AaABAg"" spellcheck=""false"">3 weeks ago</a>",https://www.youtube.com/watch?v=oz2n-rQCWzI
57,              @SirPhillip            ,Oh how I love fantasy and sci-fi ... but I know what's real  only Jesus. I don't watch any sci-fi or play games with bloodshed or demon names in it. Thanks Dr Barnett !!!!!,2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=oz2n-rQCWzI&amp;lc=Ugw4ws5Nwa6nVBS76-t4AaABAg"" spellcheck=""false"">3 weeks ago</a>",https://www.youtube.com/watch?v=oz2n-rQCWzI
58,              @patricklannon7011            ,Love the show!,2,0,"<a class=""yt-simple-endpoint style-scope yt-formatted-string"" dir=""auto"" href=""/watch?v=oz2n-rQCWzI&amp;lc=UgzsJDkcRMVRkaqjqvB4AaABAg"" spellcheck=""false"">2 weeks ago</a>",https://www.youtube.com/watch?v=oz2n-rQCWzI
